G59	G5	0
G62	G5	0
G63	G5	0
G64	G5	0
G65	G5	0
G66	G5	0
G68	G5	0
G69	G5	0
G70	G5	0
G71	G5	0
G72	G5	0
G73	G5	0
G74	G5	0
G75	G5	0
G76	G5	0
G77	G5	0
G78	G5	0
G79	G5	0
G80	G5	0
G81	G5	0
G82	G5	0
G83	G5	0
G84	G5	0
G85	G5	0
G86	G5	0
G87	G5	0
G88	G5	0
G90	G5	0
G91	G5	0
G92	G5	0
G93	G5	0
G94	G5	0
G95	G5	0
G96	G5	0
G97	G5	0
G98	G5	0
G99	G5	0
G100	G5	0
G101	G5	0
G102	G5	0
G103	G5	0
G104	G5	0
G105	G5	0
G106	G5	0
G107	G5	0
G108	G5	0
G109	G5	0
G110	G5	0
G111	G5	0
G112	G5	0
G113	G5	0
G115	G5	0
G116	G5	0
G117	G5	0
G118	G5	0
G119	G5	0
G121	G5	0
G122	G5	0
G123	G5	0
G125	G5	0
G126	G5	0
G127	G5	0
G128	G5	0
G129	G5	0
G130	G5	0
G131	G5	0
G132	G5	0
G133	G5	0
G134	G5	0
G135	G5	0
G136	G5	0
G137	G5	0
G138	G5	0
G139	G5	0
G140	G5	0
G141	G5	0
G142	G5	0
G143	G5	0
G144	G5	0
G145	G5	0
G146	G5	0
G147	G5	0
G149	G5	0
G150	G5	0
G151	G5	0
G152	G5	0
G153	G5	0
G154	G5	0
G155	G5	0
G156	G5	0
G158	G5	0
G159	G5	0
G160	G5	0
G161	G5	0
G162	G5	0
G163	G5	0
G164	G5	0
G165	G5	0
G167	G5	0
G168	G5	0
G169	G5	0
G170	G5	0
G173	G5	0
G174	G5	0
G175	G5	0
G176	G5	0
G177	G5	0
G178	G5	0
G179	G5	0
G180	G5	0
G181	G5	0
G182	G5	0
G183	G5	0
G184	G5	0
G185	G5	0
G186	G5	0
G187	G5	0
G188	G5	0
G189	G5	0
G191	G5	0
G192	G5	0
G193	G5	0
G194	G5	0
G195	G5	0
G1	G6	0
G2	G6	0
G3	G6	0
G4	G6	0
G5	G6	0
G7	G6	0
G8	G6	0
G10	G6	0
G11	G6	0
G12	G6	0
G13	G6	0
G14	G6	0
G15	G6	0
G16	G6	0
G17	G6	0
G18	G6	0
G19	G6	0
G20	G6	0
G21	G6	0
G22	G6	0
G23	G6	0
G24	G6	0
G25	G6	0
G26	G6	0
G27	G6	0
G28	G6	0
G30	G6	0
G31	G6	0
G32	G6	0
G33	G6	0
G34	G6	0
G35	G6	0
G36	G6	0
G37	G6	0
G38	G6	0
G39	G6	0
G41	G6	0
G42	G6	0
G43	G6	0
G44	G6	0
G45	G6	0
G48	G6	0
G49	G6	0
G50	G6	0
G51	G6	0
G52	G6	0
G53	G6	0
G54	G6	0
G55	G6	0
G57	G6	0
G58	G6	0
G59	G6	0
G62	G6	0
G63	G6	0
G64	G6	0
G65	G6	0
G66	G6	0
G68	G6	0
G69	G6	0
G70	G6	0
G71	G6	0
G72	G6	0
G73	G6	0
G74	G6	0
G75	G6	0
G76	G6	0
G77	G6	0
G78	G6	0
G79	G6	0
G80	G6	0
G81	G6	0
G82	G6	0
G83	G6	0
G84	G6	0
G85	G6	0
G86	G6	0
G87	G6	0
G88	G6	0
G90	G6	0
G91	G6	0
G92	G6	0
G93	G6	0
G94	G6	0
G95	G6	0
G96	G6	0
G97	G6	0
G98	G6	0
G99	G6	0
G101	G6	0
G102	G6	0
G103	G6	0
G104	G6	0
G105	G6	0
G106	G6	0
G107	G6	0
G108	G6	0
G109	G6	0
G110	G6	0
G111	G6	0
G112	G6	0
G113	G6	0
G115	G6	0
G116	G6	0
G117	G6	0
G118	G6	0
G119	G6	0
G120	G6	0
G121	G6	0
G122	G6	0
G123	G6	0
G125	G6	0
G126	G6	0
G127	G6	0
G128	G6	0
G129	G6	0
G130	G6	0
G131	G6	0
G132	G6	0
G133	G6	0
G134	G6	0
G135	G6	0
G136	G6	0
G137	G6	0
G138	G6	0
G139	G6	0
G140	G6	0
G141	G6	0
